439, 4091, 0, Texas, 2017-05-18T15:25:52.933Z, d75ac4456119
407, 3725, 1, Markus , 2017-05-19T14:51:12.945Z, f9dbec446bf0
602, 3712, 1, Markus , 2017-05-19T14:51:13.275Z, f9dbec446bf0
517, 3704, 1, Markus , 2017-05-19T14:51:14.160Z, f9dbec446bf0
526, 3684, 1, Markus , 2017-05-19T14:51:16.982Z, f9dbec446bf0
544, 3740, 1, Markus , 2017-05-19T14:51:17.334Z, f9dbec446bf0
545, 3733, 1, Markus , 2017-05-19T14:51:17.637Z, f9dbec446bf0
535, 3720, 1, Markus , 2017-05-19T14:51:18.039Z, f9dbec446bf0
535, 3710, 1, Markus , 2017-05-19T14:51:18.342Z, f9dbec446bf0
545, 3705, 1, Markus , 2017-05-19T14:51:18.594Z, f9dbec446bf0
554, 3700, 1, Markus , 2017-05-19T14:51:18.996Z, f9dbec446bf0
531, 3706, 1, Markus , 2017-05-19T14:51:19.299Z, f9dbec446bf0
583, 3701, 1, Markus , 2017-05-19T14:51:19.603Z, f9dbec446bf0
591, 3696, 1, Markus , 2017-05-19T14:51:20.257Z, f9dbec446bf0
578, 3682, 1, Markus , 2017-05-19T14:51:21.361Z, f9dbec446bf0
674, 3668, 1, Markus , 2017-05-19T14:51:21.664Z, f9dbec446bf0
576, 3663, 1, Markus , 2017-05-19T14:51:21.866Z, f9dbec446bf0
531, 3665, 1, Markus , 2017-05-19T14:51:22.268Z, f9dbec446bf0
544, 3668, 1, Markus , 2017-05-19T14:51:22.534Z, f9dbec446bf0
544, 3668, 1, Markus , 2017-05-19T14:51:22.923Z, f9dbec446bf0
577, 3701, 1, Markus , 2017-05-19T14:51:24.533Z, f9dbec446bf0
555, 3680, 1, Markus , 2017-05-19T14:51:24.838Z, f9dbec446bf0
551, 3730, 1, Markus , 2017-05-19T14:51:25.804Z, f9dbec446bf0
179, 3706, 1, Markus , 2017-05-19T14:51:29.365Z, f9dbec446bf0
514, 3731, 1, Markus , 2017-05-19T14:51:40.623Z, f9dbec446bf0
515, 3712, 1, Markus , 2017-05-19T14:51:41.014Z, f9dbec446bf0
1018, 3730, 1, Markus , 2017-05-19T14:51:42.848Z, f9dbec446bf0
1003, 3670, 1, Markus , 2017-05-19T14:51:43.010Z, f9dbec446bf0
1040, 3670, 1, Markus , 2017-05-19T14:51:43.312Z, f9dbec446bf0
1018, 3668, 1, Markus , 2017-05-19T14:51:43.414Z, f9dbec446bf0
990, 3668, 1, Markus , 2017-05-19T14:51:43.566Z, f9dbec446bf0
908, 3668, 1, Markus , 2017-05-19T14:51:47.432Z, f9dbec446bf0
1016, 3619, 1, Markus , 2017-05-19T14:51:48.848Z, f9dbec446bf0
1106, 3638, 1, Markus , 2017-05-19T14:51:48.990Z, f9dbec446bf0
1002, 3640, 1, Markus , 2017-05-19T14:51:51.348Z, f9dbec446bf0
1009, 3677, 1, Markus , 2017-05-19T14:51:51.550Z, f9dbec446bf0
1072, 3675, 1, Markus , 2017-05-19T14:51:53.972Z, f9dbec446bf0
1002, 3680, 1, Markus , 2017-05-19T14:51:54.113Z, f9dbec446bf0
1176, 3679, 1, Markus , 2017-05-19T14:51:54.264Z, f9dbec446bf0
717, 3781, 3, Te, 2017-05-19T14:51:55.975Z, d397e6a81ea4
647, 3766, 3, Te, 2017-05-19T14:51:56.188Z, d397e6a81ea4
694, 3805, 3, Te, 2017-05-19T14:51:56.441Z, d397e6a81ea4
989, 3675, 1, Markus , 2017-05-19T14:51:56.633Z, f9dbec446bf0
978, 3630, 1, Markus , 2017-05-19T14:51:56.834Z, f9dbec446bf0
461, 3794, 3, Te, 2017-05-19T14:51:57.500Z, d397e6a81ea4
436, 3766, 3, Te, 2017-05-19T14:51:57.841Z, d397e6a81ea4
436, 3759, 3, Te, 2017-05-19T14:51:58.394Z, d397e6a81ea4
591, 3736, 3, Te, 2017-05-19T14:51:58.696Z, d397e6a81ea4
1027, 3637, 1, Markus , 2017-05-19T14:51:58.905Z, f9dbec446bf0
482, 3732, 3, Te, 2017-05-19T14:51:58.947Z, d397e6a81ea4
1044, 3606, 1, Markus , 2017-05-19T14:51:59.154Z, f9dbec446bf0
1001, 3623, 1, Markus , 2017-05-19T14:51:59.307Z, f9dbec446bf0
221, 3729, 3, Te, 2017-05-19T14:51:59.461Z, d397e6a81ea4
1006, 3627, 1, Markus , 2017-05-19T14:51:59.460Z, f9dbec446bf0
575, 3727, 3, Te, 2017-05-19T14:52:02.082Z, d397e6a81ea4
525, 3799, 3, Te, 2017-05-19T14:52:02.475Z, d397e6a81ea4
529, 3786, 3, Te, 2017-05-19T14:52:02.826Z, d397e6a81ea4
514, 3771, 3, Te, 2017-05-19T14:52:03.134Z, d397e6a81ea4
507, 3823, 3, Te, 2017-05-19T14:52:03.449Z, d397e6a81ea4
794, 3805, 3, Te, 2017-05-19T14:52:03.723Z, d397e6a81ea4
594, 3627, 1, Markus , 2017-05-19T14:52:04.186Z, f9dbec446bf0
818, 3790, 3, Te, 2017-05-19T14:52:04.191Z, d397e6a81ea4
846, 3764, 3, Te, 2017-05-19T14:52:04.392Z, d397e6a81ea4
562, 3679, 1, Markus , 2017-05-19T14:52:04.545Z, f9dbec446bf0
831, 3760, 3, Te, 2017-05-19T14:52:04.696Z, d397e6a81ea4
557, 3669, 1, Markus , 2017-05-19T14:52:04.851Z, f9dbec446bf0
766, 3754, 3, Te, 2017-05-19T14:52:04.859Z, d397e6a81ea4
585, 3674, 1, Markus , 2017-05-19T14:52:05.152Z, f9dbec446bf0
590, 3667, 1, Markus , 2017-05-19T14:52:05.754Z, f9dbec446bf0
526, 3657, 1, Markus , 2017-05-19T14:52:06.006Z, f9dbec446bf0
564, 3656, 1, Markus , 2017-05-19T14:52:06.312Z, f9dbec446bf0
552, 3655, 1, Markus , 2017-05-19T14:52:06.582Z, f9dbec446bf0
507, 3661, 1, Markus , 2017-05-19T14:52:06.847Z, f9dbec446bf0
885, 3754, 3, Te, 2017-05-19T14:52:07.063Z, d397e6a81ea4
782, 3712, 3, Te, 2017-05-19T14:52:07.267Z, d397e6a81ea4
590, 3658, 1, Markus , 2017-05-19T14:52:07.321Z, f9dbec446bf0
476, 3713, 3, Te, 2017-05-19T14:52:07.521Z, d397e6a81ea4
696, 3659, 1, Markus , 2017-05-19T14:52:07.622Z, f9dbec446bf0
577, 3658, 1, Markus , 2017-05-19T14:52:07.825Z, f9dbec446bf0
552, 3713, 3, Te, 2017-05-19T14:52:07.929Z, d397e6a81ea4
520, 3658, 1, Markus , 2017-05-19T14:52:08.232Z, f9dbec446bf0
535, 3730, 3, Te, 2017-05-19T14:52:08.333Z, d397e6a81ea4
549, 3658, 1, Markus , 2017-05-19T14:52:08.448Z, f9dbec446bf0
563, 3731, 3, Te, 2017-05-19T14:52:08.583Z, d397e6a81ea4
568, 3657, 1, Markus , 2017-05-19T14:52:08.837Z, f9dbec446bf0
524, 3729, 3, Te, 2017-05-19T14:52:09.004Z, d397e6a81ea4
563, 3660, 1, Markus , 2017-05-19T14:52:09.150Z, f9dbec446bf0
540, 3727, 3, Te, 2017-05-19T14:52:09.311Z, d397e6a81ea4
533, 3657, 1, Markus , 2017-05-19T14:52:09.424Z, f9dbec446bf0
556, 3659, 1, Markus , 2017-05-19T14:52:09.693Z, f9dbec446bf0
539, 3725, 3, Te, 2017-05-19T14:52:09.746Z, d397e6a81ea4
547, 3659, 1, Markus , 2017-05-19T14:52:09.995Z, f9dbec446bf0
553, 3741, 3, Te, 2017-05-19T14:52:10.034Z, d397e6a81ea4
555, 3657, 1, Markus , 2017-05-19T14:52:10.269Z, f9dbec446bf0
527, 3737, 3, Te, 2017-05-19T14:52:10.325Z, d397e6a81ea4
537, 3657, 1, Markus , 2017-05-19T14:52:10.550Z, f9dbec446bf0
555, 3741, 3, Te, 2017-05-19T14:52:10.741Z, d397e6a81ea4
560, 3656, 1, Markus , 2017-05-19T14:52:11.103Z, f9dbec446bf0
542, 3738, 3, Te, 2017-05-19T14:52:11.106Z, d397e6a81ea4
990, 3652, 1, Markus , 2017-05-19T14:52:11.107Z, f9dbec446bf0
998, 3677, 1, Markus , 2017-05-19T14:52:11.269Z, f9dbec446bf0
758, 3735, 3, Te, 2017-05-19T14:52:11.359Z, d397e6a81ea4
948, 3675, 1, Markus , 2017-05-19T14:52:11.516Z, f9dbec446bf0
962, 3672, 1, Markus , 2017-05-19T14:52:11.717Z, f9dbec446bf0
993, 3668, 1, Markus , 2017-05-19T14:52:11.868Z, f9dbec446bf0
916, 3731, 3, Te, 2017-05-19T14:52:13.075Z, d397e6a81ea4
935, 3700, 3, Te, 2017-05-19T14:52:13.227Z, d397e6a81ea4
757, 3701, 3, Te, 2017-05-19T14:52:13.479Z, d397e6a81ea4
820, 3704, 3, Te, 2017-05-19T14:52:13.680Z, d397e6a81ea4
810, 3706, 3, Te, 2017-05-19T14:52:13.983Z, d397e6a81ea4
642, 3706, 3, Te, 2017-05-19T14:52:14.890Z, d397e6a81ea4
741, 3700, 3, Te, 2017-05-19T14:52:15.094Z, d397e6a81ea4
987, 3697, 3, Te, 2017-05-19T14:52:15.702Z, d397e6a81ea4
1033, 3696, 3, Te, 2017-05-19T14:52:15.956Z, d397e6a81ea4
989, 3699, 3, Te, 2017-05-19T14:52:16.097Z, d397e6a81ea4
1117, 3701, 3, Te, 2017-05-19T14:52:16.259Z, d397e6a81ea4
996, 3665, 1, Markus , 2017-05-19T14:52:16.701Z, f9dbec446bf0
953, 3723, 1, Markus , 2017-05-19T14:52:16.953Z, f9dbec446bf0
980, 3710, 1, Markus , 2017-05-19T14:52:17.110Z, f9dbec446bf0
392, 3705, 1, Markus , 2017-05-19T14:52:17.311Z, f9dbec446bf0
673, 3700, 3, Te, 2017-05-19T14:52:17.722Z, d397e6a81ea4
421, 3701, 1, Markus , 2017-05-19T14:52:17.724Z, f9dbec446bf0
942, 3692, 3, Te, 2017-05-19T14:52:17.968Z, d397e6a81ea4
383, 4004, 1, Monaco, 2017-05-19T18:21:45.349Z, d14df41fd056
404, 3880, 2, Monaco, 2017-05-19T18:21:45.351Z, d823b66d94da
386, 3876, 2, Monaco, 2017-05-19T18:21:45.444Z, d823b66d94da
376, 4003, 1, Monaco, 2017-05-19T18:21:45.453Z, d14df41fd056
397, 4001, 1, Monaco, 2017-05-19T18:21:45.453Z, d14df41fd056
403, 3881, 2, Monaco, 2017-05-19T18:21:45.454Z, d823b66d94da
391, 4000, 1, Monaco, 2017-05-19T18:21:45.455Z, d14df41fd056
407, 3878, 2, Monaco, 2017-05-19T18:21:45.458Z, d823b66d94da
382, 3997, 1, Monaco, 2017-05-19T18:21:45.458Z, d14df41fd056
405, 3999, 1, Monaco, 2017-05-19T18:21:45.460Z, d14df41fd056
387, 3869, 2, Monaco, 2017-05-19T18:21:45.460Z, d823b66d94da
389, 3864, 2, Monaco, 2017-05-19T18:21:45.460Z, d823b66d94da
395, 4019, 1, Monaco, 2017-05-19T18:21:45.461Z, d14df41fd056
398, 3857, 2, Monaco, 2017-05-19T18:21:45.461Z, d823b66d94da
386, 4013, 1, Monaco, 2017-05-19T18:21:45.461Z, d14df41fd056
393, 3861, 2, Monaco, 2017-05-19T18:21:45.464Z, d823b66d94da
412, 4007, 1, Monaco, 2017-05-19T18:21:45.464Z, d14df41fd056
431, 4007, 1, Monaco, 2017-05-19T18:21:45.465Z, d14df41fd056
388, 3856, 2, Monaco, 2017-05-19T18:21:45.473Z, d823b66d94da
404, 3872, 2, Monaco, 2017-05-19T18:21:45.575Z, d823b66d94da
413, 4006, 1, Monaco, 2017-05-19T18:21:45.575Z, d14df41fd056
387, 4001, 1, Monaco, 2017-05-19T18:21:45.593Z, d14df41fd056
376, 3857, 2, Monaco, 2017-05-19T18:21:45.593Z, d823b66d94da
393, 4003, 1, Monaco, 2017-05-19T18:21:45.593Z, d14df41fd056
378, 3864, 2, Monaco, 2017-05-19T18:21:45.593Z, d823b66d94da
403, 4014, 1, Monaco, 2017-05-19T18:21:45.595Z, d14df41fd056
396, 4009, 1, Monaco, 2017-05-19T18:21:45.595Z, d14df41fd056
408, 4023, 1, Monaco, 2017-05-19T18:21:45.594Z, d14df41fd056
391, 3853, 2, Monaco, 2017-05-19T18:21:45.594Z, d823b66d94da
391, 3851, 2, Monaco, 2017-05-19T18:21:45.595Z, d823b66d94da
385, 3850, 2, Monaco, 2017-05-19T18:21:45.608Z, d823b66d94da
381, 4005, 1, Monaco, 2017-05-19T18:21:45.609Z, d14df41fd056
388, 3847, 2, Monaco, 2017-05-19T18:21:45.610Z, d823b66d94da
386, 4002, 1, Monaco, 2017-05-19T18:21:45.610Z, d14df41fd056
393, 3847, 2, Monaco, 2017-05-19T18:21:45.611Z, d823b66d94da
388, 4010, 1, Monaco, 2017-05-19T18:21:45.662Z, d14df41fd056
388, 3845, 2, Monaco, 2017-05-19T18:21:45.663Z, d823b66d94da
383, 4005, 1, Monaco, 2017-05-19T18:21:45.663Z, d14df41fd056
414, 3843, 2, Monaco, 2017-05-19T18:21:45.664Z, d823b66d94da
397, 4003, 1, Monaco, 2017-05-19T18:21:45.665Z, d14df41fd056
397, 3849, 2, Monaco, 2017-05-19T18:21:45.669Z, d823b66d94da
394, 4091, 1, Monaco, 2017-05-19T18:21:45.671Z, d14df41fd056
381, 4067, 1, Monaco, 2017-05-19T18:21:45.673Z, d14df41fd056
388, 3847, 2, Monaco, 2017-05-19T18:21:45.673Z, d823b66d94da
405, 4049, 1, Monaco, 2017-05-19T18:21:45.674Z, d14df41fd056
403, 3844, 2, Monaco, 2017-05-19T18:21:45.674Z, d823b66d94da
395, 4036, 1, Monaco, 2017-05-19T18:21:45.674Z, d14df41fd056
401, 3842, 2, Monaco, 2017-05-19T18:21:45.676Z, d823b66d94da
378, 4055, 1, Monaco, 2017-05-19T18:21:45.677Z, d14df41fd056
395, 3842, 2, Monaco, 2017-05-19T18:21:45.678Z, d823b66d94da
399, 4037, 1, Monaco, 2017-05-19T18:21:45.681Z, d14df41fd056
401, 3843, 2, Monaco, 2017-05-19T18:21:45.681Z, d823b66d94da
398, 3843, 2, Monaco, 2017-05-19T18:21:45.683Z, d823b66d94da
404, 4026, 1, Monaco, 2017-05-19T18:21:45.683Z, d14df41fd056
403, 4023, 1, Monaco, 2017-05-19T18:21:45.684Z, d14df41fd056
383, 3851, 2, Monaco, 2017-05-19T18:21:45.685Z, d823b66d94da
395, 4016, 1, Monaco, 2017-05-19T18:21:45.751Z, d14df41fd056
403, 3872, 2, Monaco, 2017-05-19T18:21:45.759Z, d823b66d94da
386, 4011, 1, Monaco, 2017-05-19T18:21:45.766Z, d14df41fd056
395, 3864, 2, Monaco, 2017-05-19T18:21:45.773Z, d823b66d94da
413, 4060, 1, Monaco, 2017-05-19T18:21:45.779Z, d14df41fd056
372, 3858, 2, Monaco, 2017-05-19T18:21:45.785Z, d823b66d94da
407, 4042, 1, Monaco, 2017-05-19T18:21:45.786Z, d14df41fd056
399, 3911, 2, Monaco, 2017-05-19T18:21:45.786Z, d823b66d94da
396, 4029, 1, Monaco, 2017-05-19T18:21:45.788Z, d14df41fd056
397, 3895, 2, Monaco, 2017-05-19T18:21:45.788Z, d823b66d94da
384, 4021, 1, Monaco, 2017-05-19T18:21:45.795Z, d14df41fd056
392, 4013, 1, Monaco, 2017-05-19T18:21:45.796Z, d14df41fd056
394, 3878, 2, Monaco, 2017-05-19T18:21:45.797Z, d823b66d94da
374, 3893, 2, Monaco, 2017-05-19T18:21:45.796Z, d823b66d94da
389, 4007, 1, Monaco, 2017-05-19T18:21:45.797Z, d14df41fd056
395, 3873, 2, Monaco, 2017-05-19T18:21:45.798Z, d823b66d94da
371, 4035, 1, Monaco, 2017-05-19T18:21:45.799Z, d14df41fd056
402, 4025, 1, Monaco, 2017-05-19T18:21:45.799Z, d14df41fd056
377, 3869, 2, Monaco, 2017-05-19T18:21:45.800Z, d823b66d94da
395, 4016, 1, Monaco, 2017-05-19T18:21:45.804Z, d14df41fd056
402, 3856, 2, Monaco, 2017-05-19T18:21:45.805Z, d823b66d94da
384, 4008, 1, Monaco, 2017-05-19T18:21:45.862Z, d14df41fd056
394, 3875, 2, Monaco, 2017-05-19T18:21:45.864Z, d823b66d94da
416, 4003, 1, Monaco, 2017-05-19T18:21:45.866Z, d14df41fd056
396, 3870, 2, Monaco, 2017-05-19T18:21:45.869Z, d823b66d94da
405, 4000, 1, Monaco, 2017-05-19T18:21:45.870Z, d14df41fd056
401, 3862, 2, Monaco, 2017-05-19T18:21:45.872Z, d823b66d94da
386, 3997, 1, Monaco, 2017-05-19T18:21:45.872Z, d14df41fd056
390, 3904, 2, Monaco, 2017-05-19T18:21:45.872Z, d823b66d94da
410, 3992, 1, Monaco, 2017-05-19T18:21:45.873Z, d14df41fd056
387, 3890, 2, Monaco, 2017-05-19T18:21:45.874Z, d823b66d94da
406, 3991, 1, Monaco, 2017-05-19T18:21:45.875Z, d14df41fd056
399, 3938, 2, Monaco, 2017-05-19T18:21:45.875Z, d823b66d94da
403, 3995, 1, Monaco, 2017-05-19T18:21:45.875Z, d14df41fd056
388, 3915, 2, Monaco, 2017-05-19T18:21:45.883Z, d823b66d94da
392, 3992, 1, Monaco, 2017-05-19T18:21:45.884Z, d14df41fd056
387, 3989, 1, Monaco, 2017-05-19T18:21:45.884Z, d14df41fd056
376, 3938, 2, Monaco, 2017-05-19T18:21:45.888Z, d823b66d94da
401, 3925, 2, Monaco, 2017-05-19T18:21:45.889Z, d823b66d94da
410, 3989, 1, Monaco, 2017-05-19T18:21:45.889Z, d14df41fd056
405, 3989, 1, Monaco, 2017-05-19T18:21:45.890Z, d14df41fd056
378, 3905, 2, Monaco, 2017-05-19T18:21:45.890Z, d823b66d94da
390, 3989, 1, Monaco, 2017-05-19T18:21:45.943Z, d14df41fd056
371, 3890, 2, Monaco, 2017-05-19T18:21:45.944Z, d823b66d94da
400, 3878, 2, Monaco, 2017-05-19T18:21:45.946Z, d823b66d94da
371, 3985, 1, Monaco, 2017-05-19T18:21:45.944Z, d14df41fd056
386, 4001, 1, Monaco, 2017-05-19T18:21:45.948Z, d14df41fd056
394, 3873, 2, Monaco, 2017-05-19T18:21:45.949Z, d823b66d94da
383, 3903, 2, Monaco, 2017-05-19T18:21:45.952Z, d823b66d94da
395, 4022, 1, Monaco, 2017-05-19T18:21:45.951Z, d14df41fd056
374, 4015, 1, Monaco, 2017-05-19T18:21:45.953Z, d14df41fd056
398, 3897, 2, Monaco, 2017-05-19T18:21:45.954Z, d823b66d94da
400, 3882, 2, Monaco, 2017-05-19T18:21:45.955Z, d823b66d94da
397, 4006, 1, Monaco, 2017-05-19T18:21:45.955Z, d14df41fd056
391, 4003, 1, Monaco, 2017-05-19T18:21:45.956Z, d14df41fd056
382, 4000, 1, Monaco, 2017-05-19T18:21:45.957Z, d14df41fd056
410, 3950, 2, Monaco, 2017-05-19T18:21:45.958Z, d823b66d94da
400, 3871, 2, Monaco, 2017-05-19T18:21:45.957Z, d823b66d94da
414, 3996, 1, Monaco, 2017-05-19T18:21:45.961Z, d14df41fd056
396, 3925, 2, Monaco, 2017-05-19T18:21:45.962Z, d823b66d94da
401, 3994, 1, Monaco, 2017-05-19T18:21:45.962Z, d14df41fd056
379, 3991, 1, Monaco, 2017-05-19T18:21:45.964Z, d14df41fd056
398, 3906, 2, Monaco, 2017-05-19T18:21:45.964Z, d823b66d94da
404, 3990, 1, Monaco, 2017-05-19T18:21:45.966Z, d14df41fd056
405, 3887, 2, Monaco, 2017-05-19T18:21:45.967Z, d823b66d94da
404, 4063, 1, Monaco, 2017-05-19T18:21:45.970Z, d14df41fd056
381, 3875, 2, Monaco, 2017-05-19T18:21:45.971Z, d823b66d94da
403, 4045, 1, Monaco, 2017-05-19T18:21:45.972Z, d14df41fd056
393, 3867, 2, Monaco, 2017-05-19T18:21:45.973Z, d823b66d94da
403, 4053, 1, Monaco, 2017-05-19T18:21:45.974Z, d14df41fd056
404, 3860, 2, Monaco, 2017-05-19T18:21:45.975Z, d823b66d94da
382, 4037, 1, Monaco, 2017-05-19T18:21:46.076Z, d14df41fd056
403, 3856, 2, Monaco, 2017-05-19T18:21:46.077Z, d823b66d94da
410, 4063, 1, Monaco, 2017-05-19T18:21:46.079Z, d14df41fd056
382, 3852, 2, Monaco, 2017-05-19T18:21:46.081Z, d823b66d94da
407, 4055, 1, Monaco, 2017-05-19T18:21:46.084Z, d14df41fd056
394, 4043, 1, Monaco, 2017-05-19T18:21:46.085Z, d14df41fd056
376, 3877, 2, Monaco, 2017-05-19T18:21:46.086Z, d823b66d94da
398, 3866, 2, Monaco, 2017-05-19T18:21:46.086Z, d823b66d94da
373, 4037, 1, Monaco, 2017-05-19T18:21:46.086Z, d14df41fd056
387, 4026, 1, Monaco, 2017-05-19T18:21:46.086Z, d14df41fd056
377, 3888, 2, Monaco, 2017-05-19T18:21:46.086Z, d823b66d94da
388, 4017, 1, Monaco, 2017-05-19T18:21:46.087Z, d14df41fd056
401, 3906, 2, Monaco, 2017-05-19T18:21:46.085Z, d823b66d94da
378, 3858, 2, Monaco, 2017-05-19T18:21:46.090Z, d823b66d94da
374, 4008, 1, Monaco, 2017-05-19T18:21:46.090Z, d14df41fd056
401, 4002, 1, Monaco, 2017-05-19T18:21:46.095Z, d14df41fd056
386, 3851, 2, Monaco, 2017-05-19T18:21:46.096Z, d823b66d94da
395, 3999, 1, Monaco, 2017-05-19T18:21:46.098Z, d14df41fd056
389, 3847, 2, Monaco, 2017-05-19T18:21:46.099Z, d823b66d94da
382, 4004, 1, Monaco, 2017-05-19T18:21:46.101Z, d14df41fd056
393, 3846, 2, Monaco, 2017-05-19T18:21:46.105Z, d823b66d94da
387, 3845, 2, Monaco, 2017-05-19T18:21:46.103Z, d823b66d94da
394, 3996, 1, Monaco, 2017-05-19T18:21:46.105Z, d14df41fd056
413, 4001, 1, Monaco, 2017-05-19T18:21:46.104Z, d14df41fd056
399, 3843, 2, Monaco, 2017-05-19T18:21:46.107Z, d823b66d94da
387, 4001, 1, Monaco, 2017-05-19T18:21:46.107Z, d14df41fd056
393, 4071, 1, Monaco, 2017-05-19T18:21:46.111Z, d14df41fd056
387, 3842, 2, Monaco, 2017-05-19T18:21:46.111Z, d823b66d94da
402, 3840, 2, Monaco, 2017-05-19T18:21:46.113Z, d823b66d94da
392, 4054, 1, Monaco, 2017-05-19T18:21:46.166Z, d14df41fd056
397, 3839, 2, Monaco, 2017-05-19T18:21:46.167Z, d823b66d94da
383, 3839, 2, Monaco, 2017-05-19T18:21:46.169Z, d823b66d94da
389, 4042, 1, Monaco, 2017-05-19T18:21:46.168Z, d14df41fd056
401, 4075, 1, Monaco, 2017-05-19T18:21:46.169Z, d14df41fd056
386, 4054, 1, Monaco, 2017-05-19T18:21:46.170Z, d14df41fd056
386, 3837, 2, Monaco, 2017-05-19T18:21:46.170Z, d823b66d94da
397, 3838, 2, Monaco, 2017-05-19T18:21:46.172Z, d823b66d94da
406, 4044, 1, Monaco, 2017-05-19T18:21:46.173Z, d14df41fd056
405, 4035, 1, Monaco, 2017-05-19T18:21:46.173Z, d14df41fd056
400, 3837, 2, Monaco, 2017-05-19T18:21:46.175Z, d823b66d94da
389, 4034, 1, Monaco, 2017-05-19T18:21:46.176Z, d14df41fd056
373, 3835, 2, Monaco, 2017-05-19T18:21:46.177Z, d823b66d94da
379, 4021, 1, Monaco, 2017-05-19T18:21:46.179Z, d14df41fd056
393, 3835, 2, Monaco, 2017-05-19T18:21:46.181Z, d823b66d94da
386, 4012, 1, Monaco, 2017-05-19T18:21:46.181Z, d14df41fd056
389, 3834, 2, Monaco, 2017-05-19T18:21:46.183Z, d823b66d94da
388, 4067, 1, Monaco, 2017-05-19T18:21:46.184Z, d14df41fd056
376, 4042, 1, Monaco, 2017-05-19T18:21:46.186Z, d14df41fd056
368, 3844, 2, Monaco, 2017-05-19T18:21:46.186Z, d823b66d94da
401, 3840, 2, Monaco, 2017-05-19T18:21:46.186Z, d823b66d94da
406, 4042, 1, Monaco, 2017-05-19T18:21:46.188Z, d14df41fd056
399, 3837, 2, Monaco, 2017-05-19T18:21:46.189Z, d823b66d94da
375, 3840, 2, Monaco, 2017-05-19T18:21:46.191Z, d823b66d94da
393, 4028, 1, Monaco, 2017-05-19T18:21:46.189Z, d14df41fd056
378, 4014, 1, Monaco, 2017-05-19T18:21:46.192Z, d14df41fd056
401, 3841, 2, Monaco, 2017-05-19T18:21:46.194Z, d823b66d94da
403, 4045, 1, Monaco, 2017-05-19T18:21:46.197Z, d14df41fd056
394, 3843, 2, Monaco, 2017-05-19T18:21:46.197Z, d823b66d94da
396, 4041, 1, Monaco, 2017-05-19T18:21:46.198Z, d14df41fd056
393, 3841, 2, Monaco, 2017-05-19T18:21:46.199Z, d823b66d94da
386, 4030, 1, Monaco, 2017-05-19T18:21:46.200Z, d14df41fd056
401, 3874, 2, Monaco, 2017-05-19T18:21:46.201Z, d823b66d94da
407, 4017, 1, Monaco, 2017-05-19T18:21:46.254Z, d14df41fd056
390, 3865, 2, Monaco, 2017-05-19T18:21:46.256Z, d823b66d94da
400, 4008, 1, Monaco, 2017-05-19T18:21:46.256Z, d14df41fd056
397, 4000, 1, Monaco, 2017-05-19T18:21:46.258Z, d14df41fd056
390, 3868, 2, Monaco, 2017-05-19T18:21:46.260Z, d823b66d94da
407, 3904, 2, Monaco, 2017-05-19T18:21:46.261Z, d823b66d94da
396, 3997, 1, Monaco, 2017-05-19T18:21:46.261Z, d14df41fd056
387, 3992, 1, Monaco, 2017-05-19T18:21:46.262Z, d14df41fd056
411, 4006, 1, Monaco, 2017-05-19T18:21:46.262Z, d14df41fd056
401, 3933, 2, Monaco, 2017-05-19T18:21:46.262Z, d823b66d94da
382, 3918, 2, Monaco, 2017-05-19T18:21:46.270Z, d823b66d94da
416, 4025, 1, Monaco, 2017-05-19T18:21:46.271Z, d14df41fd056
393, 3892, 2, Monaco, 2017-05-19T18:21:46.271Z, d823b66d94da
391, 4015, 1, Monaco, 2017-05-19T18:21:46.272Z, d14df41fd056
390, 3890, 2, Monaco, 2017-05-19T18:21:46.274Z, d823b66d94da
375, 4009, 1, Monaco, 2017-05-19T18:21:46.328Z, d14df41fd056
373, 3873, 2, Monaco, 2017-05-19T18:21:46.689Z, d823b66d94da
388, 4026, 1, Monaco, 2017-05-19T18:21:46.780Z, d14df41fd056
399, 3866, 2, Monaco, 2017-05-19T18:21:48.243Z, d823b66d94da
385, 4015, 1, Monaco, 2017-05-19T18:21:48.489Z, d14df41fd056
375, 4007, 1, Monaco, 2017-05-19T18:21:48.494Z, d14df41fd056
362, 4024, 1, Monaco, 2017-05-19T18:21:48.495Z, d14df41fd056
375, 4063, 1, Monaco, 2017-05-19T18:21:48.496Z, d14df41fd056
387, 4059, 1, Monaco, 2017-05-19T18:21:48.847Z, d14df41fd056
405, 4073, 1, Monaco, 2017-05-19T18:21:49.274Z, d14df41fd056
394, 4056, 1, Monaco, 2017-05-19T18:21:49.582Z, d14df41fd056
379, 4044, 1, Monaco, 2017-05-19T18:21:50.062Z, d14df41fd056
405, 4027, 1, Monaco, 2017-05-19T18:21:50.427Z, d14df41fd056
395, 4017, 1, Monaco, 2017-05-19T18:21:50.871Z, d14df41fd056
390, 4008, 1, Monaco, 2017-05-19T18:21:51.474Z, d14df41fd056
401, 4000, 1, Monaco, 2017-05-19T18:21:51.844Z, d14df41fd056
380, 4007, 1, Monaco, 2017-05-19T18:21:52.085Z, d14df41fd056
406, 4000, 1, Monaco, 2017-05-19T18:21:52.482Z, d14df41fd056
411, 3996, 1, Monaco, 2017-05-19T18:21:52.859Z, d14df41fd056
401, 4030, 1, Monaco, 2017-05-19T18:21:53.378Z, d14df41fd056
