MANDT;MATNR;MTART;MEINS;BRGEW;NTGEW;GEWEI;MANDT_1;MATNR_1;STPRS;BKLAS;MANDT_2;MATNR_2;SPRAS;MAKTX;MAKTG
400.000000;ML_RM_180;ROH;EA;0.000;0.000;null;400.000000;ML_RM_180;30.00;3000;400.000000;ML_RM_180;E;Model Plate;MODEL PLATE
400.000000;PP_RAW051;ROH;EA;12.000;10.000;KG;400.000000;PP_RAW051;Mar 30;3000;400.000000;PP_RAW051;E;PP Raw Material 051;PP RAW MATERIAL 051
400.000000;ML_FG_002;FERT;EA;20.500.000;20.000.000;KG;400.000000;ML_FG_002;24000.00;7920;400.000000;ML_FG_002;E;Diesel Passenger Car;DIESEL PASSENGER CAR
400.000000;608;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;608;E;intake;INTAKE
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Jan 50;7900;400.000000;SG21;E;Front Set;FRONT SET
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Jan 50;7900;800.000000;SG21;E;SEMI21\,PD\,RepetitiveManuf.;SEMI21\,PD\,REPETITIVEMANUF.
400.000000;SG21;HALB;ST;0.500;0.450;KG;800.000000;SG21;Jan 50;7900;400.000000;SG21;E;Front Set;FRONT SET
400.000000;SG21;HALB;ST;0.500;0.450;KG;800.000000;SG21;Jan 50;7900;800.000000;SG21;E;SEMI21\,PD\,RepetitiveManuf.;SEMI21\,PD\,REPETITIVEMANUF.
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Jan 47;7900;400.000000;SG21;E;Front Set;FRONT SET
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Jan 47;7900;800.000000;SG21;E;SEMI21\,PD\,RepetitiveManuf.;SEMI21\,PD\,REPETITIVEMANUF.
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Apr 50;7900;400.000000;SG21;E;Front Set;FRONT SET
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Apr 50;7900;800.000000;SG21;E;SEMI21\,PD\,RepetitiveManuf.;SEMI21\,PD\,REPETITIVEMANUF.
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Jan 50;7900;400.000000;SG21;E;Front Set;FRONT SET
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Jan 50;7900;800.000000;SG21;E;SEMI21\,PD\,RepetitiveManuf.;SEMI21\,PD\,REPETITIVEMANUF.
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Feb 25;7900;400.000000;SG21;E;Front Set;FRONT SET
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Feb 25;7900;800.000000;SG21;E;SEMI21\,PD\,RepetitiveManuf.;SEMI21\,PD\,REPETITIVEMANUF.
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;3.00;7900;400.000000;SG21;E;Front Set;FRONT SET
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;3.00;7900;800.000000;SG21;E;SEMI21\,PD\,RepetitiveManuf.;SEMI21\,PD\,REPETITIVEMANUF.
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Jan 50;7900;400.000000;SG21;E;Front Set;FRONT SET
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Jan 50;7900;800.000000;SG21;E;SEMI21\,PD\,RepetitiveManuf.;SEMI21\,PD\,REPETITIVEMANUF.
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Oct 50;7900;400.000000;SG21;E;Front Set;FRONT SET
400.000000;SG21;HALB;ST;0.500;0.450;KG;400.000000;SG21;Oct 50;7900;800.000000;SG21;E;SEMI21\,PD\,RepetitiveManuf.;SEMI21\,PD\,REPETITIVEMANUF.
400.000000;SG21;HALB;ST;0.500;0.450;KG;800.000000;SG21;Jan 50;7900;400.000000;SG21;E;Front Set;FRONT SET
400.000000;SG21;HALB;ST;0.500;0.450;KG;800.000000;SG21;Jan 50;7900;800.000000;SG21;E;SEMI21\,PD\,RepetitiveManuf.;SEMI21\,PD\,REPETITIVEMANUF.
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR311342;HAWA;EA;0.200;0.200;KG;400.000000;MR311342;0.00;3100;400.000000;MR311342;E;Chili Cheese Flavored Corn Chips;CHILI CHEESE FLAVORED CORN CHIPS
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MR516206004;MODE;EA;0.200;0.200;KG;400.000000;MR516206004;0.00;3100;400.000000;MR516206004;E;Soft-Shell Jacket\, Black\, Medium;SOFT-SHELL JACKET\, BLACK\, MEDIUM
400.000000;MZ-SV-TG-1;SERV;EA;0.000;0.000;null;400.000000;MZ-SV-TG-1;0.00;3200;400.000000;MZ-SV-TG-1;E;The Design Thinking Institute;THE DESIGN THINKING INSTITUTE
400.000000;MR300417310013;HAWA;EA;0.150;0.150;KG;400.000000;MR300417310013;0.00;3100;400.000000;MR300417310013;E;Pennant SS\, Blue\, Extra Large;PENNANT SS\, BLUE\, EXTRA LARGE
400.000000;MR300417310013;HAWA;EA;0.150;0.150;KG;400.000000;MR300417310013;0.00;3100;400.000000;MR300417310013;E;Pennant SS\, Blue\, Extra Large;PENNANT SS\, BLUE\, EXTRA LARGE
400.000000;MR300417310013;HAWA;EA;0.150;0.150;KG;400.000000;MR300417310013;0.00;3100;400.000000;MR300417310013;E;Pennant SS\, Blue\, Extra Large;PENNANT SS\, BLUE\, EXTRA LARGE
400.000000;MR300417310013;HAWA;EA;0.150;0.150;KG;400.000000;MR300417310013;0.00;3100;400.000000;MR300417310013;E;Pennant SS\, Blue\, Extra Large;PENNANT SS\, BLUE\, EXTRA LARGE
400.000000;MR300417310013;HAWA;EA;0.150;0.150;KG;400.000000;MR300417310013;0.00;3100;400.000000;MR300417310013;E;Pennant SS\, Blue\, Extra Large;PENNANT SS\, BLUE\, EXTRA LARGE
400.000000;MR300417310013;HAWA;EA;0.150;0.150;KG;400.000000;MR300417310013;0.00;3100;400.000000;MR300417310013;E;Pennant SS\, Blue\, Extra Large;PENNANT SS\, BLUE\, EXTRA LARGE
400.000000;MR300417310013;HAWA;EA;0.150;0.150;KG;400.000000;MR300417310013;0.00;3100;400.000000;MR300417310013;E;Pennant SS\, Blue\, Extra Large;PENNANT SS\, BLUE\, EXTRA LARGE
400.000000;MR300417310013;HAWA;EA;0.150;0.150;KG;400.000000;MR300417310013;0.00;3100;400.000000;MR300417310013;E;Pennant SS\, Blue\, Extra Large;PENNANT SS\, BLUE\, EXTRA LARGE
400.000000;MR300417310013;HAWA;EA;0.150;0.150;KG;400.000000;MR300417310013;0.00;3100;400.000000;MR300417310013;E;Pennant SS\, Blue\, Extra Large;PENNANT SS\, BLUE\, EXTRA LARGE
400.000000;MR300417310013;HAWA;EA;0.150;0.150;KG;400.000000;MR300417310013;0.00;3100;400.000000;MR300417310013;E;Pennant SS\, Blue\, Extra Large;PENNANT SS\, BLUE\, EXTRA LARGE
400.000000;PP_RAW05;ROH;EA;12.000;10.000;KG;400.000000;PP_RAW05;Mar 30;3000;400.000000;PP_RAW05;E;PP Raw Material 05;PP RAW MATERIAL 05
400.000000;931;HAWA;ST;0.000;0.000;KG;null;null;null;null;400.000000;931;E;Material;MATERIAL
400.000000;609;HALB;EA;0.000;0.000;null;null;null;null;null;400.000000;609;E;piston;PISTON
400.000000;MRP_PROD05;FERT;EA;1.000;1.000;KG;400.000000;MRP_PROD05;1332.72;7920;400.000000;MRP_PROD05;E;MRP Product 05;MRP PRODUCT 05
400.000000;MZ_FG_P015;FERT;ST;110.000;110.000;KG;400.000000;MZ_FG_P015;0.00;7920;400.000000;MZ_FG_P015;E;eBIKE Classic LXi;EBIKE CLASSIC LXI
400.000000;ML_FG_003;FERT;EA;20.500.000;20.000.000;KG;400.000000;ML_FG_003;21000.00;7920;400.000000;ML_FG_003;E;Hybrid Passenger Car;HYBRID PASSENGER CAR
400.000000;ML_RM_181;ROH;EA;0.000;0.000;null;400.000000;ML_RM_181;30.00;3000;400.000000;ML_RM_181;E;Model Plate Chrome;MODEL PLATE CHROME
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
400.000000;MR311351;HAWA;EA;0.200;0.200;KG;400.000000;MR311351;0.00;3100;400.000000;MR311351;E;CROCKER FRT B-T-F MINI FEET BOOMBERRY;CROCKER FRT B-T-F MINI FEET BOOMBERRY
